   (-0.278509,0)     (0.629602,0)     (0.651198,0)     (0.324904,0)   (-0.0663305,0)   (1.3906e-16,0)    (-0.523243,0)    (-0.550575,0)      (0.25291,0)     (0.544293,0)     (-1.06879,0)    (-0.675833,0)    (-0.108999,0)    (-0.107187,0)    (-0.657054,0)    (-0.963877,0)      (-1.0636,0)    (-0.976072,0)
   (-0.307712,0)     (0.643986,0)     (0.636929,0)     (0.314171,0)   (-0.0611615,0) (-5.97279e-17,0)    (-0.559472,0)    (-0.580997,0)      (0.22388,0)     (0.488774,0)     (-1.09806,0)      (-0.7189,0)    (-0.128818,0)    (-0.125277,0)    (-0.682549,0)    (-0.990377,0)     (-1.04946,0)    (-0.977554,0)
   (-0.336841,0)     (0.658504,0)     (0.622551,0)     (0.303364,0)    (-0.055896,0)  (1.31272e-16,0)    (-0.596215,0)    (-0.611785,0)     (0.193371,0)     (0.428306,0)      (-1.1248,0)    (-0.761195,0)    (-0.148645,0)    (-0.143379,0)    (-0.708078,0)     (-1.01544,0)     (-1.03551,0)    (-0.978321,0)
   (-0.365892,0)     (0.673163,0)     (0.608045,0)     (0.292477,0)   (-0.0505222,0) (-1.07546e-16,0)    (-0.633436,0)    (-0.642921,0)     (0.161315,0)     (0.362831,0)     (-1.14926,0)    (-0.802648,0)    (-0.168406,0)    (-0.161445,0)    (-0.733548,0)     (-1.03871,0)      (-1.0218,0)    (-0.978433,0)
   (-0.394859,0)     (0.687971,0)     (0.593388,0)     (0.281501,0)   (-0.0450256,0)  (8.74457e-18,0)    (-0.671104,0)    (-0.674389,0)     (0.127644,0)     (0.292467,0)     (-1.17168,0)    (-0.843209,0)    (-0.188031,0)     (-0.17943,0)    (-0.758862,0)     (-1.05985,0)      (-1.0084,0)    (-0.977953,0)
   (-0.423738,0)     (0.702936,0)     (0.578553,0)     (0.270428,0)   (-0.0393888,0)  (2.97302e-17,0)    (-0.709191,0)    (-0.706174,0)    (0.0922929,0)     (0.217556,0)     (-1.19226,0)    (-0.882853,0)    (-0.207449,0)    (-0.197287,0)    (-0.783915,0)     (-1.07857,0)    (-0.995365,0)    (-0.976943,0)
   (-0.452527,0)     (0.718067,0)     (0.563511,0)     (0.259248,0)     (-0.03359,0)  (1.83713e-16,0)    (-0.747678,0)    (-0.738265,0)    (0.0552013,0)       (0.1387,0)     (-1.21121,0)    (-0.921578,0)    (-0.226593,0)    (-0.214972,0)    (-0.808604,0)     (-1.09459,0)    (-0.982721,0)    (-0.975466,0)
   (-0.481223,0)     (0.733369,0)     (0.548227,0)     (0.247949,0)   (-0.0276015,0)  (7.74745e-17,0)    (-0.786554,0)    (-0.770655,0)    (0.0163132,0)    (0.0567684,0)      (-1.2287,0)     (-0.95941,0)    (-0.245401,0)     (-0.23244,0)    (-0.832819,0)     (-1.10773,0)    (-0.970502,0)    (-0.973581,0)
   (-0.509823,0)     (0.748851,0)     (0.532658,0)      (0.23652,0)   (-0.0213872,0)   (2.5218e-17,0)    (-0.825827,0)    (-0.803342,0)   (-0.0244195,0)    (-0.027132,0)     (-1.24488,0)    (-0.996399,0)    (-0.263814,0)    (-0.249649,0)    (-0.856452,0)     (-1.11788,0)     (-0.95873,0)    (-0.971343,0)
   (-0.538329,0)     (0.764514,0)     (0.516758,0)     (0.224946,0)   (-0.0148992,0)  (1.83292e-14,0)    (-0.865523,0)     (-0.83633,0)   (-0.0670347,0)    (-0.111729,0)     (-1.25993,0)     (-1.03263,0)    (-0.281778,0)    (-0.266557,0)    (-0.879389,0)     (-1.12503,0)    (-0.947421,0)    (-0.968806,0)
   (-0.566745,0)     (0.780362,0)     (0.500466,0)      (0.21321,0)  (-0.00807154,0) (-1.56718e-16,0)    (-0.905698,0)    (-0.869633,0)    (-0.111557,0)    (-0.195684,0)     (-1.27396,0)     (-1.06821,0)    (-0.299243,0)    (-0.283122,0)    (-0.901518,0)     (-1.12926,0)    (-0.936582,0)    (-0.966016,0)
